Key,Value
600,"嗯，我本來有工作，但我雇了[/center]
戰士公會去做。[/record]
那個差勁的……有人在散播[/center]
我需要幫忙的謠言。[/center]
我什麼都不需要幫忙。[/record]
你來得太晚了。我把工作給了[/center]
某個法劍士。[/center]
[/record]
對，我本來有工作。但情況[/center]
自己解決了。還是謝謝你。[/center]
[/end]"
606,"是的，你有資格加入法師公會。[/center]
作為學徒，你可以使用法術製作器，[/center]
並接受任何公會技能的訓練。[/center]
之後，你將有資格使用圖書館、[/center]
購買魔法物品，甚至自己製作。[/center]
你有興趣加入嗎？[/center]
[/end]"
611,"很遺憾，你沒有資格[/center]
加入公會。[/center]
[/center]
我們只能接受至少在一門魔法科學上[/center]
已具備一定技能的成員。[/center]
[/record]
很遺憾，你沒有資格[/center]
加入公會。[/center]
[/center]
我們不收初出茅廬的魔法師。只有投身於[/center]
至少一門魔法科學的學者[/center]
才被允許加入。[/center]
[/record]
很遺憾，你沒有資格[/center]
加入公會。[/center]
[/center]
或許你若肯花時間與心力，[/center]
至少在六門魔法科學之一上精進自己，[/center]
我們可以再考慮。[/center]
[/end]"
612,"很遺憾，你沒有資格[/center]
加入公會。[/center]
[/center]
坦白說，你在知識分子當中[/center]
的名聲並不算好。[/center]
[/record]
很遺憾，你沒有資格[/center]
加入公會。[/center]
[/center]
我們聽過你的名字，老實說，並不是什麼好評。[/center]
[/record]
很遺憾，你沒有資格[/center]
加入公會。[/center]
[/center]
不幸的是，年輕的%ra，你帶來的名聲[/center]
並不怎麼光彩。你不妨[/center]
先改善名聲再回來。[/center]
[/end]"
666,"恭喜，%pcn。你已晉升為[/center]
%lev，並享有隨之而來的一切權利與[/center]
榮譽。記住，在兄弟會裡，[/center]
我們不會躺在過往的成就上。[/center]
[/end]"
667,"我有責任通知你，你已被[/center]
正式降為 %lev。[/center]
我要提醒你，%pcf，我們要求[/center]
成員更加努力，而不是躺在[/center]
過往的成就上。[/center]
[/record]
很抱歉由我來告訴你，[/center]
你被降級了，%pcn。[/center]
[/record]
長老們對你不滿意，[/center]
%pcn。你被降級了。[/center]
[/record]
你被降級了，%pcn。[/center]
很抱歉由我第一個告訴你。[/center]
[/record]
長老們已注意到你的不足，[/center]
%pcn。他們把你降級了。[/center]
[/record]
長老們認為你的無能[/center]
足以降級，%pcn。[/center]
[/record]
你不該對這個消息感到意外：[/center]
長老們以降級來報答[/center]
你的不足。[/center]
[/end]"
668,"%pcn，你最近讓我們失望了。[/center]
你從此沒有資格享有[/center]
成員的任何福利。[/center]
或許你還會再回到我們當中，[/center]
但此刻，你已被厭棄。[/center]
[/record]
你在這裡不再有權利，%pcn。[/center]
長老們已決定將你驅逐。[/center]
[/record]
恐怕你建立的關係還不夠[/center]
挽救你的名聲。[/center]
你從此被驅逐，%pcn[/center]
[/record]
一切榮譽與權利皆被剝奪，[/center]
%pcn。你已被驅逐。[/center]
[/end]"
679,"戰士公會為任何願意付錢的人[/center]
提供強壯臂膀與鋒利刀刃。[/center]
若你想要持續的行動與穩定的[/center]
金幣收入，這就是你的公會。這遠[/center]
勝過某些騎士團。你知道嗎，[/center]
他們甚至不拿薪水？[/center]
[/record]
戰士公會有個名聲，說他們[/center]
對成員不太挑剔。沒有比這[/center]
更離譜的了。你這種不堪的人[/center]
只會給公會抹黑。先改善[/center]
那個名聲，我們再談入會。[/center]
[/end]"
680,"抱歉，%ra。戰士公會要的是真正的[/center]
戰士。等你學會一點武器本事[/center]
再回來，好嗎？[/center]
[/end]"
681,"是的，你看來正是戰士公會用得上的[/center]
那種戰士。我們提供技能訓練、[/center]
盔甲與武器修理的特別折扣，[/center]
以及非常有利可圖的工作。[/center]
此外，你隨時可以在任何[/center]
戰士公會休息。[/center]
你有興趣嗎？[/center]
[/end]"
684,"太好了。歡迎加入戰士公會，[/center]
%pcf。你目前的階級是 %lev。[/center]
[/end]"
686,"恭喜，%pcf。由於你傑出的[/center]
武器造詣，我們已將你晉升為[/center]
公會的 %lev。[/center]
除此之外，這次晉升意味著[/center]
更便宜的武器修理與更有利可圖的[/center]
工作。[/center]
[/end]"
702,"你的心比口袋還大。[/center]
你身上只有 %gii 金幣。[/center]
[/record]
可惜，你身上只有 %gii 金幣。[/center]
[/record]
唉，你無法捐出超過 %gii 金幣。[/center]
那是你現在身上的全部。[/center]
[/end]"
703,"感謝你的捐獻。或許 %god[/center]
往後會更寬容地看待你的[/center]
過犯。[/center]
[/record]
%gdd 當然接受所有捐獻，[/center]
但別指望奇蹟。那需要的[/center]
不只是一堆金幣。[/center]
[/record]
我感謝你的捐獻，但也要提醒你，[/center]
別以為 %god 會為任何過犯者[/center]
出賣自己。[/center]
[/end]"
705,"往後幾天，你會發現[/center]
澤尼薩爾祝福了你的商業技能。[/center]
[/end]"
707,"往後幾天，你會發現[/center]
瑪拉增強了你天生的機智與魅力。[/end]"
709,"往後幾天，你會發現[/center]
阿卡托什祝福了你旅行的時間。[/center]
[/end]"
710,"往後幾天，你會發現[/center]
朱利安諾斯祝福了你的智力。[/center]
[/end]"
712,"往後幾天，你會發現[/center]
迪貝拉祝福了你的幸運。[/center]
[/end]"
716,"往後幾天，你會發現[/center]
斯丹達爾祝福了你在法律上的[/center]
聲望。[/center]
[/end]"
717,"往後幾天，你會發現[/center]
凱娜瑞斯祝福了你的耐力。[/center]
[/end]"
740,"是的，你有資格加入神殿。[/center]
%fon 將接納你為成員。[/center]
你有興趣加入嗎？[/center]
[/end]"
744,"抱歉，你沒有資格加入此教團。[/center]
我們只能接受至少在一項受[/center]
%god 尊崇的技能上[/center]
已具備一定水準的成員。[/center]
[/record]
抱歉，你沒有資格加入此教團。[/center]
只有投身於至少一項對 %god[/center]
神聖之技能的人。[/center]
[/record]
抱歉，你沒有資格加入此教團。[/center]
或許你若肯花時間與心力，[/center]
至少在一項對 %god 重要的技能上[/center]
精進自己，[/center]
我們可以再考慮。[/center]
[/end]"
745,"抱歉，你沒有資格加入此教團。[/center]
坦白說，你在本神殿成員當中[/center]
的名聲並不算好。[/center]
[/record]
抱歉，你沒有資格加入此教團。[/center]
我們聽過你的名字，老實說，並不是什麼好評。[/center]
[/record]
抱歉，你沒有資格加入此教團。[/center]
不幸的是，年輕的%ra，你帶來的名聲[/center]
並不怎麼光彩。你不妨[/center]
先改善名聲再回來。[/center]
[/end]"
750,"抱歉，你沒有資格加入此騎士團。[/center]
你看，我們需要戰士。[/center]
而你沒有成為我們一員所需的[/center]
武藝。[/center]
[/record]
抱歉，你沒有資格加入此騎士團。[/center]
或許你若加強武器技能，[/center]
將來我們還用得上你。[/center]
[/record]
抱歉，你沒有資格加入此騎士團。[/center]
我們只收真正的猛將。[/center]
真正會用劍或斧的人。[/center]
而你不是。[/center]
[/end]"
751,"抱歉，你無法加入此騎士團。[/center]
%fon 在 %reg 享有[/center]
清白聲望。我們不能[/center]
接納較不受敬重的騎士，[/center]
以免損害騎士團。[/center]
[/record]
抱歉，你無法加入此騎士團。[/center]
你還沒被信任。你可以[/center]
先努力，再來找我。[/center]
[/record]
抱歉，你無法加入此騎士團。[/center]
你還沒為自己闖出好名聲。[/center]
[/end]"
752,"啊，%pcn，你的名聲先到了。[/center]
%fon 永遠容得下[/center]
武藝高超、品行端正的騎士。[/center]
我謙遜地請你加入我們的行列。[/center]
[/end]"
850,"頌歌予 [/record]
十四行詩予 [/record]
愛情十四行詩予 [/record]
論 [/record]
我對以下之事的想法： [/record]
我歌頌 [/record]
致 [/record]
別了 [/record]
我的 [/record]
勿忘 [/record]
為以下辯護： [/record]
哦 [/record]
最甜蜜的 [/record]
我不在乎 [/record]
無情的 [/record]
只怪 [/record]
以下者之智： [/record]
抒情的 [/record]
關於以下的探問： [/record]
該死的 [/record]
凌辱 [/record]
失落的 [/record]
快活的 [/record]
虛假的 [/record]
馴服 [/record]
崇拜 [/record]
以下者之輪： [/record]
以下者之夜半： [/record]
以下者之冬： [/record]
以下者之春潮： [/record]
悲傷的 [/record]
以下者之鑰： [/end]"
851,"愛[/record]
愛[/record]
愛[/record]
愛[/record]
我的情婦[/record]
欲望[/record]
溫柔[/record]
渴望[/record]
激情[/record]
奉獻[/record]
迷戀[/record]
熱戀[/record]
我的摯愛[/record]
真愛[/record]
戀人[/record]
青春[/record]
純真[/end]"
852,"以下者之傳奇： [/record]
%3hn 與 [/record]
%3hn 與 [/record]
%3hn 與 [/record]
%3hn 與 [/record]
%2hn 與 [/record]
以下者之戰： [/record]
以下者之敘事曲： [/record]
以下者之故事： [/record]
以下者之歌： [/record]
以下者之史詩： [/record]
以下者之冒險： [/record]
以下者之薩迦： [/record]
以下者之流浪： [/end]"
853,"%1hn[/record]
%1hn[/record]
%1hn[/record]
%1hn[/record]
%1hn[/record]
英雄[/record]
勝利者[/record]
鬥士[/record]
典範[/record]
勇氣[/record]
勇武[/record]
無畏者[/end]"
854,"掌摑 [/record]
我是一個 [/record]
給我看看你的 [/record]
我歌頌一個 [/record]
妻子與 [/record]
淘氣的 [/record]
嘿喏喏 [/record]
甜蜜的 [/record]
祭司與 [/record]
無恥的 [/record]
美麗的 [/record]
好色的 [/record]
放蕩的 [/record]
發癢的 [/record]
長鬍的 [/end]"
855,"年輕村姑[/record]
大屁股[/record]
蕩婦[/record]
胸脯[/record]
夫人[/record]
變態[/record]
陰毛套[/record]
娼妓[/record]
妓女[/record]
老頭[/record]
淫婦[/record]
侍妾[/record]
樵夫[/end]"
860,"盜賊公會是當地竊賊、娼妓與其他暴徒的官方有組織集合。他們的總部永遠保密。[/record]
儘管存在自由接活的鴇母、扒手、飛賊、詐騙犯與搶匪，泰姆瑞爾大多數職業罪犯仍屬於盜賊公會。這對整體最有利，而公會也會施加某種……壓力，促使人加入。[/record]
幾乎在泰姆瑞爾每一個市區、小村與城邦，職業罪犯都為了互相保護而結合。這就是盜賊公會。[/record]
盜賊公會跟其他公會沒兩樣——只不過他們的行業是犯罪。他們為成員提供特別福利、賄賂官員，並懲罰非成員。跟其他公會一樣。[/end]"
861,"法師公會是泰姆瑞爾官方的魔法研究中心。多數大城鎮都有分會，除了研究之外也出售法術與魔法物品。[/record]
法師公會有點像研習法術的學校。要加入必須已經相當不錯，但非成員也能使用部分服務。[/record]
法師公會差不多就是名字所說的那樣。這是讓各類施法者聚在一起互相教導的組織。以前法師都是獨居類型。如今不再如此。[/record]
就是你想的那樣。一所學校，也是俱樂部，讓已經相當不錯的法師變得更好。它存在至少有一千年了。[/end]"
862,"黑暗兄弟會是非常神秘的組織，較務實的統治者常雇他們當刺客。他們有瘋子與迪德拉崇拜者的名聲，但他們一定做對了什麼。他們已存在數千年。[/record]
一群偽裝成宗教教團的刺客。[/record]
他們或多或少是泰姆瑞爾的官方刺客公會。多數王國已宣布他們為非法組織，但宣布是一回事……[/record]
他們有點像宗教團體，但不像神殿。想像一群滿腦子刀子與鮮血的祭司。[/end]"
863,"許多騎士團都有自己的秘密，但刀鋒的一切都被神話籠罩。傳聞他們是泰姆瑞爾最精銳的戰士，世代在同一家族中受訓。他們的目標完全未知。[/record]
他們可能根本不存在；但若存在，且傳說有根據，他們就是全泰姆瑞爾最精銳的戰士。[/record]
他們確實是騎士團，但與任何以效忠定義自身的騎士團不同，刀鋒的主人不為人知。他們是完全謎樣的團體。[/record]
你不該這麼公開地打聽刀鋒。人人都知道他們由泰姆瑞爾最優秀的戰士組成，但沒人知道他們存在的目的。這讓他們很危險。[/end]"
864,"死靈法師是法師公會的黑暗鏡像，強大的魔力施法者，精通最具腐化與迪德拉性質的法術。據說他們由一個被稱為蠕蟲之王的人領導。據一般傳聞，他已數千歲且毫不衰老。[/record]
最好連死靈法師都別談。與法師公會不同，他們投身於單一目標。但儘管有相反的恐怖故事，沒人知道那目標究竟是什麼。[/record]
死靈法師是巫師，像法師公會一樣，但遠、遠更保密。他們的目標與活動只被竊竊私語，但除了死靈法師本人，沒人能確定。[/record]
有句老話說，對抗死靈法師時，你害怕死後之事更甚於死亡本身。他們是危險的巫師，有德之人最好少與他們往來。[/end]"
865,"地底之王是童年故事裡的老妖怪，據說是有史以來最強大的法師。故事可追溯到塞普汀王朝最早的年代。然而，沒人懷疑那些自稱其代理人的存在。聲稱聽命於地底之王的活人與被驅動的死者，或許有數百之眾。[/record]
地底之王，嗯，有點像巫妖。非常強大、非常神秘的遠古巫妖。至於他住哪、想要什麼？那我就說不上來了。[/record]
據某些故事，地底之王曾是強大的巫師，為了某種崇高事業獻出了自己的心。心消失了，所以他既不能死也不能真正活著。但他的爪牙以狂熱的忠誠執行他的命令，據說仍在尋找他的心。[/record]
地底之王或許只是神話，但他的爪牙非常真實。泰姆瑞爾的平民絕對相信地底之王，並且非常害怕他。[/end]"
866,"戰士公會是精密的傭兵服務。他們常雇冒險者當守衛、護送，偶爾也執行更隱密的任務。[/record]
就是一群受雇的守衛，沒什麼神秘或浪漫的。[/record]
戰士公會正如其名——受雇長槍與其他傭兵的組織。[/record]
任何有金幣的人都會去戰士公會雇額外的守衛、護送，諸如此類。要把 %reg 的事情辦成，他們絕對不可或缺。[/end]"
867,燈騎士團是保護法師公會中較不擅戰鬥成員的騎士團。[/end]
868,關於法師公會的秘會所知不多。一般認為他們的力量來自召喚偉大的迪德拉領主與親王。[/end]
869,"阿凱教團是奉獻於崇拜阿凱——誕生與死亡循環之神——的宗教教團。[/record]
那是奉獻於誕生與死亡之神阿凱的神殿。[/record]
阿凱教團是崇拜誕生與死亡循環之神的神殿。[/end]"
870,"任何奉獻於工作與商業之神澤尼薩爾的神殿，都稱為澤尼薩爾決議所或澤尼決議所。[/record]
決議所是澤尼薩爾的祭司給他們神殿取的華麗名稱。[/record]
澤尼薩爾是工作與商業之神。一位不講廢話的神祇，祂的神殿也同樣固執，因而被稱為決議所。[/end]"
871,"奉獻於母神瑪拉的神殿習慣上稱為仁愛堂，因為她也是愛之女神。[/record]
仁愛堂是任何奉獻於母神瑪拉的神殿。[/record]
瑪拉的神殿稱為仁愛堂，正如工作與商業之神稱祂的神殿為決議所。她是母神也是愛之女神，這樣叫某種程度上說得通。[/record]
"
872,"阿卡托什詠唱堂是奉獻於巨龍、時間之神阿卡托什的神殿之一。[/record]
阿卡托什的祭司總是稱他們的神殿為詠唱堂。我想是因為他們在那裡唱很多歌。[/record]
阿卡托什是時間巨龍神，奉獻於祂的神殿總是稱為詠唱堂。[/end]"
